RowIndex,ColumnName,Old,New,Reasons
It’s big; easy to get around and find things. 
Generally has what I’m looking for.",Good for cheap basics that don't need to last. I buy books there and find an okay selection. Generally has what I need for occasions like Easter and parties. It's big and easy to navigate.,off_topic
59,What is your reason for giving this score to Big W?,Overall low quality,Overall low quality.,short_or_nonanswer
129,What is your reason for giving this score to Big W?,Quality is fairly basic for the offerings; but there is a decent range of products. Stock is sometimes not ideal (not available),"Quality is basic, but there's a decent range of products. Stock availability can be inconsistent.",off_topic
143,What is your reason for giving this score to Big W?,The clothes are ok quality and decently priced accordingly but I find there’s just not a lot of variety,"The clothes are okay quality and decently priced, but there's not a lot of variety.",off_topic
157,What is your reason for giving this score to Big W?,Good price but needs to be better,Good price but could be better.,off_topic
165,What is your reason for giving this score to Big W?,I like the licensed clothes they offer. They do need bigger men’s sizes.,"I like the licensed clothes they offer, but they need bigger men's sizes.",off_topic
168,What is your reason for giving this score to Big W?,It’s not convenient for me to shop there,It's not convenient for me to shop there.,off_topic
185,What is your reason for giving this score to Big W?,Something are still just to expensive,Some items are still too expensive.,off_topic
212,What is your reason for giving this score to Big W?,Bit expensive for quality,A bit expensive for the quality.,off_topic
213,What is your reason for giving this score to Big W?,Big W has a lot going for it but I would only buy basics in terms of clothing there - not overly fashionable!,"Big W has a lot to offer, but I would only buy basic clothing there—nothing too fashionable.",off_topic
219,What is your reason for giving this score to Big W?,Don't always have what I want. Clothing range is hit and miss,Don't always have what I want; clothing range is hit or miss.,off_topic
238,What is your reason for giving this score to Big W?,Big improvement of clothing choices at BigW,Big improvement in clothing choices at Big W.,off_topic
244,What is your reason for giving this score to Big W?,Affordable range but not as much choice as other retailers,Affordable range but not as much variety as other retailers.,off_topic
